date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m,rain,is_day,sunshine_duration,Localidad,latitud,longitud,is_rainy_hour
2025-01-01 03:00:00+00:00,15.1,72.05333,13.451475,0.0,0.0,11.609651,187.12492,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 04:00:00+00:00,14.9,64.43744,12.7876,0.0,0.0,11.341428,179.09064,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 05:00:00+00:00,14.4,63.023464,12.131762,0.0,0.0,11.032987,174.3825,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 06:00:00+00:00,13.9,65.99173,11.714258,0.0,0.0,10.805999,178.0909,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 07:00:00+00:00,13.4,70.77043,11.426943,0.0,0.0,10.299397,185.01303,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 08:00:00+00:00,12.9,78.49484,11.337353,0.0,0.0,9.391102,192.17145,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 09:00:00+00:00,12.4,88.19074,11.573025,0.0,0.0,6.77575,196.9909,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 10:00:00+00:00,12.05,92.369934,11.725235,0.0,0.0,4.0449963,200.85454,0.0,1.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 11:00:00+00:00,13.35,85.39605,13.212156,0.0,0.0,2.968636,194.03627,0.0,1.0,3261.4966,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 12:00:00+00:00,15.3,69.25384,14.641125,0.0,0.0,4.0449967,212.27562,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 13:00:00+00:00,16.95,59.27002,15.634848,0.0,0.0,7.1321807,222.95459,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 14:00:00+00:00,18.75,52.212227,18.3279,0.0,0.0,8.6867485,235.9806,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 15:00:00+00:00,20.05,45.77044,20.14356,0.0,0.0,10.30883,245.22488,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 16:00:00+00:00,21.3,41.240223,21.703821,0.0,0.0,11.734564,249.341,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 17:00:00+00:00,21.8,43.685097,22.202702,0.0,0.0,15.137133,244.65387,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 18:00:00+00:00,22.4,46.11172,22.735836,0.0,1.0,17.244337,233.48885,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 19:00:00+00:00,22.5,46.914486,22.379623,0.0,8.0,18.275984,230.19447,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 20:00:00+00:00,22.05,48.21695,21.042206,0.0,0.0,19.64228,228.7154,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 21:00:00+00:00,21.5,49.040367,19.400904,0.0,0.0,20.619234,224.9999,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 22:00:00+00:00,20.5,51.11346,17.644207,0.0,0.0,19.777897,220.94055,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-01 23:00:00+00:00,18.8,57.37464,16.073843,0.0,0.0,19.189217,216.22504,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 00:00:00+00:00,16.95,67.75914,14.72032,0.0,0.0,17.307167,206.56499,0.0,1.0,2793.3438,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 01:00:00+00:00,15.95,79.204025,14.630362,0.0,0.0,14.087229,206.56499,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 02:00:00+00:00,16.8,78.29647,15.879446,0.0,0.0,12.835653,194.62091,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 03:00:00+00:00,16.65,70.216034,15.285278,0.0,0.0,11.897714,190.45985,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 04:00:00+00:00,16.1,67.13356,14.457993,0.0,0.0,11.367109,190.95403,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 05:00:00+00:00,15.45,70.21731,14.028061,0.0,0.0,9.9571085,192.5288,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 06:00:00+00:00,15.0,72.034836,13.538231,0.0,0.0,10.132897,192.308,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 07:00:00+00:00,14.3,77.14511,13.083412,0.0,0.0,9.144637,190.20392,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 08:00:00+00:00,13.55,82.35218,12.920006,0.0,0.0,5.6262593,172.64772,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 09:00:00+00:00,12.75,80.072815,11.903036,0.0,0.0,4.7657523,169.11452,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 10:00:00+00:00,12.95,77.191826,11.800503,0.0,0.0,6.1858225,188.3658,0.0,1.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 11:00:00+00:00,14.35,72.8872,13.181156,0.0,0.0,7.256032,187.12492,0.0,1.0,3214.7847,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 12:00:00+00:00,16.3,58.513603,14.971949,0.0,0.0,5.7852573,185.35573,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 13:00:00+00:00,18.5,51.618908,17.197441,0.0,0.0,5.95906,205.01686,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 14:00:00+00:00,20.45,49.084934,20.4684,0.0,0.0,6.8423676,234.63745,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 15:00:00+00:00,21.75,47.02254,22.399673,0.0,0.0,9.904906,250.9064,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 16:00:00+00:00,22.9,42.828995,23.77948,0.0,0.0,11.843124,245.77226,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 17:00:00+00:00,23.9,40.3211,24.621346,0.0,0.0,14.356058,239.89879,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 18:00:00+00:00,24.0,41.16827,24.429554,0.0,0.0,16.22498,236.3099,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 19:00:00+00:00,23.45,43.41568,23.241766,0.0,0.0,18.161278,230.6307,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 20:00:00+00:00,23.3,43.373837,22.331022,0.0,0.0,18.584509,225.78473,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 21:00:00+00:00,22.8,43.671085,20.947014,0.0,0.0,18.089775,227.41954,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 22:00:00+00:00,21.5,46.79673,18.890572,0.0,0.0,17.309975,224.9999,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-02 23:00:00+00:00,20.0,52.541317,17.735035,0.0,0.0,15.629971,218.45374,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 00:00:00+00:00,18.35,63.49256,16.77546,0.0,0.0,13.543131,203.49858,0.0,1.0,2802.3367,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 01:00:00+00:00,16.5,76.97976,16.041792,0.0,0.0,8.4042845,189.86574,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 02:00:00+00:00,16.8,80.89159,16.810015,0.0,0.0,7.6367526,188.13002,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 03:00:00+00:00,17.45,75.6334,17.105972,0.0,0.0,9.114471,189.0902,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 04:00:00+00:00,17.2,72.67615,16.706259,0.0,0.0,8.197414,188.84174,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 05:00:00+00:00,16.8,73.32522,16.376,0.0,0.0,7.1661706,191.59215,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 06:00:00+00:00,16.2,77.69513,16.052082,0.0,0.0,5.9399996,180.0,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 07:00:00+00:00,15.65,82.3425,15.669729,0.0,0.0,5.5829024,178.15244,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 08:00:00+00:00,15.05,86.70196,15.253588,0.0,0.0,4.7827187,160.20103,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 09:00:00+00:00,14.9,86.68751,15.363197,0.0,0.0,2.657668,151.69934,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 10:00:00+00:00,14.8,88.39711,15.60663,0.0,0.0,0.76367533,224.9999,0.0,1.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 11:00:00+00:00,16.25,85.420105,17.303642,0.0,0.0,1.2074767,296.56497,0.0,1.0,3167.2983,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 12:00:00+00:00,18.9,69.73181,19.647305,0.0,0.0,1.98,270.0,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 13:00:00+00:00,20.95,62.01908,21.406403,0.0,0.0,4.323748,267.6141,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 14:00:00+00:00,21.75,58.097218,22.549046,0.0,0.0,8.149847,276.3401,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 15:00:00+00:00,21.95,55.911,23.340147,0.0,7.0,9.499157,279.81924,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 16:00:00+00:00,22.0,55.01509,23.857096,0.0,15.0,10.196647,290.6745,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 17:00:00+00:00,22.05,55.389465,24.410864,0.0,4.0,9.290511,305.53775,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 18:00:00+00:00,22.15,55.23352,24.298925,0.0,3.0,10.285232,327.1443,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 19:00:00+00:00,21.6,57.119198,23.155602,0.0,5.0,11.368535,336.68225,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 20:00:00+00:00,21.05,59.855564,22.104292,0.0,10.0,9.9408245,328.3246,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 21:00:00+00:00,20.2,63.90338,20.27647,0.0,11.0,10.144082,332.52567,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 22:00:00+00:00,19.05,68.85727,18.482222,0.0,22.0,10.8792095,343.66388,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-03 23:00:00+00:00,17.65,74.68522,17.151556,0.0,27.0,10.172787,346.70142,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 00:00:00+00:00,16.4,81.1026,16.414516,0.0,50.0,6.77575,343.0091,0.0,1.0,2809.1885,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 01:00:00+00:00,15.55,85.90566,15.759714,0.0,55.0,5.5567255,335.09525,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 02:00:00+00:00,14.95,89.27976,15.277208,0.0,59.0,4.7521367,335.37646,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 03:00:00+00:00,14.45,92.506386,14.829216,0.0,73.0,4.514377,355.42615,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 04:00:00+00:00,14.15,94.011894,14.495525,0.0,100.0,4.6277857,346.50424,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 05:00:00+00:00,13.95,95.54951,14.2986355,0.0,100.0,4.724786,342.25522,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 06:00:00+00:00,13.65,97.111885,13.929438,0.0,100.0,5.0816135,337.06787,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 07:00:00+00:00,13.35,97.1052,13.420935,0.0,100.0,5.8104043,343.8107,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 08:00:00+00:00,12.95,97.09628,12.858564,0.0,100.0,6.0077944,351.38443,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 09:00:00+00:00,12.6,99.02106,12.421799,0.0,100.0,6.489992,356.82022,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 10:00:00+00:00,12.5,99.02029,12.473728,0.0,100.0,5.223103,358.0251,0.0,1.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 11:00:00+00:00,12.8,98.37564,12.813322,0.0,100.0,5.4029994,358.09088,0.0,1.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 12:00:00+00:00,13.5,96.161224,13.630325,0.0,100.0,5.4029994,1.9091109,0.0,1.0,80.54409,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 13:00:00+00:00,15.6,82.8775,15.288162,0.0,100.0,7.970972,353.517,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 14:00:00+00:00,16.65,78.27418,16.164564,0.0,98.0,9.504273,335.37646,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 15:00:00+00:00,17.5,74.17324,17.599457,0.0,69.0,9.648067,323.34378,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 16:00:00+00:00,18.65,69.00319,19.77943,0.0,88.0,10.120099,308.50067,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 17:00:00+00:00,19.15,66.88248,20.964876,0.0,52.0,10.163227,292.93213,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 18:00:00+00:00,18.95,67.50064,20.695028,0.0,44.0,10.4166975,279.95056,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 19:00:00+00:00,18.5,69.42653,19.631834,0.0,60.0,9.444426,277.66672,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 20:00:00+00:00,18.5,69.882195,19.216232,0.0,87.0,8.905908,284.03625,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 21:00:00+00:00,17.9,73.04004,17.699,0.0,93.0,9.109138,299.60434,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 22:00:00+00:00,17.05,76.814156,16.663122,0.0,34.0,9.059205,319.02835,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-04 23:00:00+00:00,16.1,80.798225,15.70388,0.0,8.0,8.777653,344.53873,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 00:00:00+00:00,15.1,86.42367,14.819805,0.0,24.0,8.099999,360.0,0.0,1.0,2813.844,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 01:00:00+00:00,14.3,89.815186,14.423536,0.0,17.0,4.8733153,4.23632,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 02:00:00+00:00,14.55,89.54065,14.904957,0.0,25.0,3.745557,35.217674,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 03:00:00+00:00,14.55,90.718956,15.009287,0.0,31.0,3.494968,34.50859,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 04:00:00+00:00,14.3,93.40777,15.242949,0.0,31.0,0.6489992,33.6901,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 05:00:00+00:00,14.3,96.49761,15.008259,0.0,8.0,3.4576871,231.34016,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 06:00:00+00:00,14.6,98.080414,15.036257,0.0,40.0,6.6818557,207.25525,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 07:00:00+00:00,14.75,97.76622,15.309134,0.0,23.0,6.0908127,198.9705,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 08:00:00+00:00,14.45,97.76109,15.26226,0.0,90.0,3.604497,177.13765,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 09:00:00+00:00,14.4,97.12846,15.31542,0.0,100.0,2.5264204,184.08554,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 10:00:00+00:00,14.25,99.354744,15.101158,0.0,100.0,3.4623692,242.10283,0.0,1.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 11:00:00+00:00,15.4,95.59826,16.138536,0.0,100.0,5.6233797,219.80553,0.0,1.0,1947.0532,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 12:00:00+00:00,16.95,86.04659,18.0735,0.0,100.0,2.7238941,262.40546,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 13:00:00+00:00,19.15,72.787994,20.054993,0.0,100.0,3.0811036,276.70975,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 14:00:00+00:00,20.9,62.820484,21.349272,0.0,95.0,5.2939587,287.81897,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 15:00:00+00:00,22.15,56.512012,23.457703,0.0,16.0,9.109138,299.60434,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 16:00:00+00:00,21.6,57.119198,23.354763,0.0,98.0,11.362834,319.49722,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 17:00:00+00:00,21.6,56.191013,23.484276,0.0,96.0,10.692969,323.9016,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 18:00:00+00:00,21.2,57.02068,22.82184,0.0,85.0,10.944532,323.6954,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 19:00:00+00:00,21.2,57.208195,22.960796,0.0,94.0,9.957108,319.39877,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 20:00:00+00:00,20.5,59.725304,21.365696,0.0,95.0,9.703319,319.51407,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 21:00:00+00:00,19.95,62.401543,20.26067,0.0,72.0,8.149847,313.2101,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 22:00:00+00:00,19.4,64.780396,19.484653,0.0,99.0,5.0142193,291.03757,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-05 23:00:00+00:00,18.95,66.622215,19.264591,0.0,100.0,3.438895,276.0089,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 00:00:00+00:00,17.6,71.80019,17.60173,0.0,100.0,5.2478566,292.16638,0.0,1.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 01:00:00+00:00,17.3,73.17296,16.842648,0.0,100.0,8.39657,239.0363,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 02:00:00+00:00,16.7,74.524185,16.155952,0.0,45.0,8.320986,231.14662,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 03:00:00+00:00,15.7,78.90798,15.31068,0.0,96.0,7.0407386,212.47118,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 04:00:00+00:00,15.15,81.74048,15.110161,0.0,100.0,4.6452556,234.46223,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 05:00:00+00:00,14.9,83.3393,15.013245,0.0,55.0,3.7064266,209.0545,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 06:00:00+00:00,14.1,90.39112,14.601757,0.0,43.0,2.0523157,142.12495,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 07:00:00+00:00,13.4,97.74293,14.185442,0.0,94.0,1.26,270.0,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 08:00:00+00:00,13.3,98.38193,14.05921,0.0,97.0,1.4399999,180.0,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 09:00:00+00:00,12.95,100.0,13.606226,0.0,100.0,1.9134263,228.81418,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 10:00:00+00:00,12.65,100.0,13.242479,0.0,99.0,1.659518,229.39879,0.0,1.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 11:00:00+00:00,13.7,96.79678,14.625851,0.0,100.0,0.6489992,236.3099,0.0,1.0,3021.316,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 12:00:00+00:00,15.9,84.27799,16.608273,0.0,21.0,2.2553935,331.38962,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 13:00:00+00:00,18.1,73.55361,18.423834,0.0,2.0,5.004518,307.6943,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 14:00:00+00:00,18.85,65.9488,19.083755,0.0,11.0,10.055864,315.72513,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 15:00:00+00:00,18.25,66.914795,19.04441,0.0,58.0,11.634741,325.0805,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 16:00:00+00:00,18.75,64.85207,20.102282,0.0,35.0,11.753877,332.6502,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 17:00:00+00:00,19.35,62.060192,20.88781,0.0,4.0,12.348052,329.32278,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 18:00:00+00:00,19.35,62.060192,21.034912,0.0,8.0,11.931705,326.07016,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 19:00:00+00:00,19.4,62.07164,20.910835,0.0,1.0,11.032987,326.3099,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 20:00:00+00:00,19.3,62.665085,20.353067,0.0,0.0,9.984729,326.0234,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 21:00:00+00:00,18.95,64.8955,19.282824,0.0,1.0,8.856658,322.43134,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 22:00:00+00:00,18.35,68.26855,17.986622,0.0,3.0,7.6367526,315.0001,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-06 23:00:00+00:00,17.65,72.045296,17.568027,0.0,2.0,6.048107,306.52896,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 00:00:00+00:00,16.25,79.24703,16.27337,0.0,5.0,5.5567255,294.90472,0.0,1.0,2816.257,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 01:00:00+00:00,15.25,85.8752,15.261599,0.0,0.0,6.2145634,259.9921,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 02:00:00+00:00,15.35,80.1678,14.301506,0.0,1.0,11.341428,234.03938,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 03:00:00+00:00,14.75,79.55616,13.242533,0.0,0.0,12.984975,226.12321,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 04:00:00+00:00,13.95,84.89611,12.70138,0.0,1.0,11.634741,214.91948,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 05:00:00+00:00,13.6,86.848045,12.9563465,0.0,0.0,7.4867883,207.18103,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 06:00:00+00:00,13.25,91.228615,13.000128,0.0,1.0,5.6492476,202.47948,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 07:00:00+00:00,12.85,95.51198,12.616278,0.0,31.0,6.198903,205.82094,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 08:00:00+00:00,12.6,96.769585,12.454498,0.0,58.0,5.4833565,203.19862,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 09:00:00+00:00,12.0,99.01647,12.067144,0.0,74.0,3.4763772,201.25058,0.0,0.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 10:00:00+00:00,11.8,100.0,11.869972,0.0,100.0,3.3481934,216.25392,0.0,1.0,0.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 11:00:00+00:00,13.3,93.051506,13.13179,0.0,26.0,5.8603754,222.5104,0.0,1.0,2971.714,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 12:00:00+00:00,15.0,78.28565,14.37763,0.0,12.0,6.9153743,231.34016,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 13:00:00+00:00,16.45,71.1144,15.844921,0.0,13.0,6.689125,246.19405,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 14:00:00+00:00,17.85,63.380474,17.807678,0.0,20.0,7.289444,249.77505,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 15:00:00+00:00,19.35,56.939346,20.048298,0.0,9.0,8.731392,261.70294,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
2025-01-07 16:00:00+00:00,20.25,53.136017,21.408453,0.0,3.0,10.478722,274.927,0.0,1.0,3600.0,"Concepción, Chile",-36.8270698,-73.0502064,0
